time,P_PV,P_load
14051700.0,14167.379268308108,15139.6591546
14052600.0,13199.183659746846,15169.7615078
14053500.0,12195.119291705916,15097.8572698
14054400.0,11128.413057872036,15108.966769
14055300.0,9995.340985606705,9984.569509690002
14056200.0,8786.296701167787,10052.97230929
14057100.0,7526.951333418135,9967.65903849
14058000.0,6289.880227589673,10058.59253369
14058900.0,5170.281762881677,7721.85385177
14059800.0,4207.743025611946,7719.84753217
14060700.0,3014.873070865633,7696.89039937
14061600.0,1603.4079041334287,7643.13350337
14062500.0,465.97950734799616,7615.16940291
14063400.0,0.0,7572.05752651
14064300.0,0.0,7673.82703971
14065200.0,0.0,7582.90345571
14066100.0,0.0,8772.467309950001
14067000.0,0.0,8736.78664875
14067900.0,0.0,8756.36176355
14068800.0,0.0,8769.14762795
14069700.0,0.0,8765.78989242
14070600.0,0.0,8649.96110882
14071500.0,0.0,8615.179272419999
14072400.0,0.0,8653.406526019999
14073300.0,0.0,6082.015014
14074200.0,0.0,6075.849379199999
14075100.0,0.0,6051.6386592
14076000.0,0.0,6076.3924443999995
14076900.0,0.0,5761.374534400001
14077800.0,0.0,5793.819616000001
14078700.0,0.0,5738.815176
14079600.0,0.0,5780.5838736000005
14080500.0,0.0,5732.5632916
14081400.0,0.0,5720.3748364
14082300.0,0.0,5742.93389
14083200.0,0.0,5721.577461600001
14084100.0,0.0,5725.215186800001
14085000.0,0.0,5736.032612800001
14085900.0,0.0,5721.2200412
14086800.0,0.0,5737.4653444000005
14087700.0,0.0,5720.0911996
14088600.0,0.0,5727.627182000001
14089500.0,0.0,5733.0726288000005
14090400.0,0.0,5720.06904
14091300.0,0.0,5725.738952000001
14092200.0,0.0,5695.1726132
14093100.0,0.0,5707.5567692
14094000.0,0.0,5678.939214800001
14094900.0,0.0,5697.0675088
14095800.0,0.0,5707.9849732
14096700.0,0.0,5718.601088
14097600.0,0.0,5822.5878712
14098500.0,0.0,5369.655007740001
14099400.0,0.0,5478.312395340001
14100300.0,0.010060210871466246,5444.67854174
14101200.0,0.08048168697173007,5411.431056140001
14102100.0,105.51646681883209,6139.381013450001
14103000.0,415.0939882022009,6223.579958650001
14103900.0,891.8920114531436,6265.4482306499995
14104800.0,1429.5903202584097,6348.68116785
14105700.0,2006.5162138882986,7190.51414987
14106600.0,2581.5966958091917,7353.918623070001
14107500.0,3157.8214319717035,7310.904787070001
14108400.0,3785.3660888360882,7412.93110787
14109300.0,4477.769650052017,14313.836664800001
14110200.0,5255.4025402734505,14284.3712712
14111100.0,6692.00780501288,14338.1424336
14112000.0,9042.948126710038,14249.229207199998
14112900.0,11692.300222267386,14700.7094576
14113800.0,13736.532207213493,14733.091986
14114700.0,14970.021402472876,14774.9901372
14115600.0,15902.469598831893,14817.303071999999
14116500.0,16642.355121126202,15059.85553
14117400.0,17262.92939341211,14935.575334000001
14118300.0,17878.768019699764,15028.9518928
14119200.0,18468.853864178574,15040.7261048
14120100.0,19010.655487378895,15105.839199999999
14121000.0,19484.54599033724,15212.96134
14121900.0,19902.06888970021,15142.1377968
14122800.0,20274.610066963414,15133.202753599999
14123700.0,20583.23675383869,14210.920664400002
14124600.0,20808.581275889326,14113.317318
14125500.0,20934.74581269377,14224.7612936
14126400.0,20958.70699787942,14284.1861512
14127300.0,20881.188981619864,15133.554936100001
14128200.0,20703.867718525864,14990.687230900001
14129100.0,20425.61271688771,15103.7813073
14130000.0,20057.04303210516,15116.1337009
14130900.0,19618.361253786417,15180.4323418
14131800.0,19129.63937634059,15200.1970002
14132700.0,18613.50134973804,15196.4043946
14133600.0,18052.507149520425,15162.2996822
14134500.0,17437.745190296482,15203.010414200002
14135400.0,16681.00789962713,15171.7403026
14136300.0,15933.55029611474,15149.1185414
14137200.0,15231.012481407084,15177.0118602
14138100.0,14417.68467238384,15342.395449700001
14139000.0,13324.07610588619,15372.4978029
14139900.0,12035.780328939283,15300.593564900002
14140800.0,10749.656210474544,15311.703064100002
14141700.0,9502.012815389431,10150.826732720001
14142600.0,8327.958877056646,10219.22953232
14143500.0,7231.127993882766,10133.91626152
14144400.0,6193.410415285274,10224.84975672
14145300.0,5237.222960472891,7881.03612846
14146200.0,4354.523349055249,7879.02980886
14147100.0,3123.936619769018,7856.07267606
14148000.0,1624.2256612721028,7802.31578006
14148900.0,461.89551005380014,7358.45230435
14149800.0,0.0,7315.34042795
14150700.0,0.0,7417.109941150001
14151600.0,0.0,7326.18635715
14152500.0,0.0,8823.64123582
14153400.0,0.0,8787.96057462
14154300.0,0.0,8807.53568942
14155200.0,0.0,8820.32155382
14156100.0,0.0,8824.923576730002
14157000.0,0.0,8709.094793130002
14157900.0,0.0,8674.31295673
14158800.0,0.0,8712.54021033
14159700.0,0.0,6082.015014
14160600.0,0.0,6075.849379199999
14161500.0,0.0,6051.6386592
14162400.0,0.0,6076.3924443999995
14163300.0,0.0,5761.374534400001
14164200.0,0.0,5793.819616000001
14165100.0,0.0,5738.815176
14166000.0,0.0,5780.5838736000005
14166900.0,0.0,5732.5632916
14167800.0,0.0,5720.3748364
14168700.0,0.0,5742.93389
14169600.0,0.0,5721.577461600001
14170500.0,0.0,5725.215186800001
14171400.0,0.0,5736.032612800001
14172300.0,0.0,5721.2200412
14173200.0,0.0,5737.4653444000005
14174100.0,0.0,5720.0911996
14175000.0,0.0,5727.627182000001
14175900.0,0.0,5733.0726288000005
14176800.0,0.0,5720.06904
14177700.0,0.0,5725.738952000001
14178600.0,0.0,5695.1726132
14179500.0,0.0,5707.5567692
14180400.0,0.0,5678.939214800001
14181300.0,0.0,5697.0675088
14182200.0,0.0,5707.9849732
14183100.0,0.0,5718.601088
14184000.0,0.0,5822.5878712
14184900.0,0.0,5369.655007740001
14185800.0,0.0,5478.312395340001
14186700.0,42.99809046938291,5444.67854174
14187600.0,167.44904229627585,5411.431056140001
14188500.0,366.4158801874769,6163.129356020001
14189400.0,633.1261260753807,6247.328301220001
14190300.0,1113.951033911701,6289.19657322
14191200.0,1924.5766052594477,6372.42951042
14192100.0,2921.998209908567,7244.24015155
14193000.0,3925.8648414547447,7407.64462475
14193900.0,4977.4449478260185,7364.63078875
14194800.0,6232.417565308407,7466.657109549999
14195700.0,7569.838661817992,14590.1377948
14196600.0,8760.29455458101,14560.6724012
14197500.0,9776.58726226627,14614.4435636
14198400.0,10768.457608651479,14525.5303372
14199300.0,11761.515045716571,14921.4718336
14200200.0,12803.745107835972,14953.854362
14201100.0,13829.838724446086,14995.7525132
14202000.0,14810.953149487807,15038.065448
14202900.0,15795.378817745088,15188.9478243
14203800.0,16824.33505850099,15064.6676283
14204700.0,17636.95211971009,15158.0441871
14205600.0,18035.281183396477,15169.8183991
14206500.0,18233.280692251614,15225.908892300002
14207400.0,18540.525795918977,15333.031032300001
14208300.0,19130.726513933692,15262.2074891
14209200.0,19832.251274676124,15253.2724459
14210100.0,20467.477775731444,14388.728678300002
14211000.0,20784.829900714525,14291.1253319
14211900.0,20923.73378844954,14402.5693075
14212800.0,20959.9427012959,14461.9941651
14213700.0,20888.134741710874,15423.1968629
14214600.0,20705.579291635167,15280.3291577
14215500.0,20446.368612020076,15393.4232341
14216400.0,20118.234203946555,15405.7756277
14217300.0,19683.919178682478,15487.8275923
14218200.0,19110.482654035433,15507.5922507
14219100.0,18494.407715732956,15503.799645100002
14220000.0,17816.010931589622,15469.694932700002
14220900.0,17085.82513407609,15473.4005092
14221800.0,16272.042773076237,15442.1303976
14222700.0,15397.287878495714,15419.5086364
14223600.0,14500.539253880366,15447.4019552
14224500.0,13575.224530624466,15565.3742749
14225400.0,12619.702608027408,15595.476628099997
14226300.0,11592.934598563335,15523.5723901
14227200.0,10535.769167973103,15534.6818893
14228100.0,9478.35799566868,10361.36872244
14229000.0,8458.516520848385,10429.771522039999
14229900.0,7447.028569867379,10344.45825124
14230800.0,6427.91409244512,10435.391746439998
14231700.0,5439.865740611651,8071.149096380001
14232600.0,4525.585040444315,8069.14277678
14233500.0,3247.4149491450216,8046.185643979999
14234400.0,1685.640167902859,7992.4287479800005
14235300.0,464.7765544545527,7499.42910497
14236200.0,0.0,7456.317228569999
14237100.0,0.0,7558.086741769999
14238000.0,0.0,7467.16315777
14238900.0,0.0,8900.598097959999
14239800.0,0.0,8864.91743676
14240700.0,0.0,8884.49255156
14241600.0,0.0,8897.278415960001
14242500.0,0.0,8857.49276546
14243400.0,0.0,8741.66398186
14244300.0,0.0,8706.88214546
14245200.0,0.0,8745.10939906
14246100.0,0.0,6082.015014
14247000.0,0.0,6075.849379199999
14247900.0,0.0,6051.6386592
14248800.0,0.0,6076.3924443999995
14249700.0,0.0,5761.374534400001
14250600.0,0.0,5793.819616000001
14251500.0,0.0,5738.815176
14252400.0,0.0,5780.5838736000005
14253300.0,0.0,5732.5632916
14254200.0,0.0,5720.3748364
14255100.0,0.0,5742.93389
14256000.0,0.0,5721.577461600001
14256900.0,0.0,5725.215186800001
14257800.0,0.0,5736.032612800001
14258700.0,0.0,5721.2200412
14259600.0,0.0,5737.4653444000005
14260500.0,0.0,5720.0911996
14261400.0,0.0,5727.627182000001
14262300.0,0.0,5733.0726288000005
14263200.0,0.0,5720.06904
14264100.0,0.0,5725.738952000001
14265000.0,0.0,5695.1726132
14265900.0,0.0,5707.5567692
14266800.0,0.0,5678.939214800001
14267700.0,0.0,5697.0675088
14268600.0,0.0,5707.9849732
14269500.0,0.0,5718.601088
14270400.0,0.0,5822.5878712
14271300.0,0.0,5369.655007740001
14272200.0,0.0,5478.312395340001
14273100.0,79.76512746067831,5444.67854174
14274000.0,253.6224956296715,5411.431056140001
14274900.0,540.9522769124583,6300.75293747
14275800.0,1020.5752008463242,6384.9518826700005
14276700.0,1713.4946754382986,6426.820154669999
14277600.0,2634.918311649389,6510.05309187
14278500.0,3654.676727768856,7349.43813686
14279400.0,4630.6054037974745,7512.84261006
14280300.0,5593.516201524697,7469.82877406
14281200.0,6661.858650828653,7571.8550948600005
14282100.0,7812.527515632157,14937.1330074
14283000.0,9026.518640608505,14907.667613799998
14283900.0,10188.319543891932,14961.438776199999
14284800.0,11259.479644607449,14872.525549799999
14285700.0,12284.807093172196,15421.9352425
14286600.0,13330.973711856053,15454.3177709
14287500.0,14373.006061749096,15496.2159221
14288400.0,15348.748141672482,15538.528856899999
14289300.0,16276.9776858564,15711.6334441
14290200.0,17165.874077861907,15587.353248100002
14291100.0,17898.091862033834,15680.7298069
14292000.0,18386.114837827095,15692.504018900001
14292900.0,18694.564560525927,15722.6959582
14293800.0,18909.814695561046,15829.818098200001
14294700.0,18996.85160220626,15758.994555000001
14295600.0,18930.479634270516,15750.0595118
14296500.0,18852.46797544839,14859.0606072
14297400.0,18856.902558719667,14761.457260799998
14298300.0,18941.040850432724,14872.9012364
14299200.0,19005.285078895224,14932.326093999998
14300100.0,19046.888409503877,15754.9666383
14301000.0,19059.932476936,15612.0989331
14301900.0,19061.37739982619,15725.1930095
14302800.0,19073.08870466635,15737.5454031
14303700.0,19020.053134312744,15749.0702648
14304600.0,18866.805490625065,15768.8349232
14305500.0,18542.683782273987,15765.0423176
14306400.0,18005.496622170736,15730.9376052
14307300.0,17280.542783464207,15752.8696146
14308200.0,16394.84797816779,15721.599503
14309100.0,15356.049848520133,15698.977741799998
14310000.0,14232.54872589324,15726.871060599999
14310900.0,13105.988037899418,15819.370433900001
14311800.0,12054.987372896097,15849.472787100001
14312700.0,11098.034270310069,15777.568549100002
14313600.0,10194.805837792486,15788.678048300002
14314500.0,9277.137747203424,10557.28099103
14315400.0,8310.935530642048,10625.683790629999
14316300.0,7323.52437244148,10540.37051983
14317200.0,6356.888506601394,10631.304015029998
14318100.0,5415.651820560919,8273.289010400002
14319000.0,4509.519226809428,8271.282690799999
14319900.0,3222.701897177775,8248.325558
14320800.0,1668.2675109054194,8194.568662
14321700.0,458.9364566671412,7743.49042234
14322600.0,0.0,7700.37854594
14323500.0,0.0,7802.14805914
14324400.0,0.0,7711.224475139999
14325300.0,0.0,9136.3840846
14326200.0,0.0,9100.7034234
14327100.0,0.0,9120.2785382
14328000.0,0.0,9133.0644026
14328900.0,0.0,9035.348376029999
14329800.0,0.0,8919.519592429999
14330700.0,0.0,8884.73775603
14331600.0,0.0,8922.96500963
14332500.0,0.0,6082.015014
14333400.0,0.0,6075.849379199999
14334300.0,0.0,6051.6386592
14335200.0,0.0,6076.3924443999995
14336100.0,0.0,5761.374534400001
14337000.0,0.0,5793.819616000001
14337900.0,0.0,5738.815176
14338800.0,0.0,5780.5838736000005
14339700.0,0.0,5732.5632916
14340600.0,0.0,5720.3748364
14341500.0,0.0,5742.93389
14342400.0,0.0,5721.577461600001
14343300.0,0.0,5725.215186800001
14344200.0,0.0,5736.032612800001
14345100.0,0.0,5721.2200412
14346000.0,0.0,5737.4653444000005
14346900.0,0.0,5720.0911996
14347800.0,0.0,5727.627182000001
14348700.0,0.0,5733.0726288000005
14349600.0,0.0,5720.06904
14350500.0,0.0,5725.738952000001
14351400.0,0.0,5695.1726132
14352300.0,0.0,5707.5567692
14353200.0,0.0,5678.939214800001
14354100.0,0.0,5697.0675088
14355000.0,0.0,5707.9849732
14355900.0,0.0,5718.601088
14356800.0,0.0,5822.5878712
14357700.0,0.0,5369.655007740001
14358600.0,0.0,5478.312395340001
14359500.0,77.58481869583078,5444.67854174
14360400.0,263.99820090872294,5411.431056140001
14361300.0,558.5943821066801,6452.37135981
14362200.0,1052.8104046443625,6536.570305010001
14363100.0,1704.1244937376339,6578.43857701
14364000.0,2604.4948242207006,6661.67151421
14364900.0,3660.1186116350323,7499.98854929
14365800.0,4750.461579604456,7663.3930224900005
14366700.0,5820.153367599569,7620.37918649
14367600.0,6914.43692836639,7722.40550729
14368500.0,8034.034063650413,15096.4991463
14369400.0,9119.378655579365,15067.033752700001
14370300.0,10182.98911629439,15120.804915100001
14371200.0,11225.93091448422,15031.8916887
14372100.0,12234.055219960097,15641.900679800001
14373000.0,13213.617419154145,15674.2832082
14373900.0,14231.955501379436,15716.1813594
14374800.0,15295.657932429083,15758.4942942
14375700.0,16315.209513968073,15910.750608299999
14376600.0,17179.56664508276,15786.4704123
14377500.0,17851.20240877849,15879.8469711
14378400.0,18363.377588401796,15891.6211831
14379300.0,18823.12244319544,15834.0798475
14380200.0,19253.13597119106,15941.2019875
14381100.0,19676.22347741626,15870.378444300002
14382000.0,20064.512458965455,15861.443401100001
14382900.0,20399.704610870675,14873.7111709
14383800.0,20662.908188968355,14776.107824499999
14384700.0,20871.044756058625,14887.551800099998
14385600.0,20998.904968645602,14946.9766577
14386500.0,20964.59759695646,15804.751329799998
14387400.0,20688.93201148533,15661.8836246
14388300.0,20276.365718236022,15774.977701
14389200.0,19854.718759997635,15787.3300946
14390100.0,19435.47987762878,15917.3656318
14391000.0,18871.60099446624,15937.130290199999
14391900.0,18210.950794595585,15933.3376846
14392800.0,17485.587565636255,15899.2329722
14393700.0,16695.773745388607,15894.1338035
14394600.0,15839.576878946042,15862.8636919
14395500.0,14977.604582620223,15840.2419307
14396400.0,14147.36980260225,15868.1352495
14397300.0,13316.139412129085,16014.671705400002
14398200.0,12460.27296076733,16044.774058600002
14399100.0,11579.774955433466,15972.8698206
14400000.0,10673.314537771574,15983.9793198
14400900.0,9711.625958685496,10818.960218420001
14401800.0,8724.813195103314,10887.36301802
14402700.0,7651.529824406744,10802.04974722
14403600.0,6534.011822630882,10892.98324242
14404500.0,5468.845565097707,8499.75638147
14405400.0,4519.543548062152,8497.750061870001
14406300.0,3247.4693278482455,8474.792929070001
14407200.0,1699.5824765231453,8421.03603307
14408100.0,489.86291790228375,7932.57373636
14409000.0,0.0,7889.46185996
14409900.0,0.0,7991.23137316
14410800.0,0.0,7900.3077891600005
14411700.0,0.0,9306.45427621
14412600.0,0.0,9270.77361501
14413500.0,0.0,9290.34872981
14414400.0,0.0,9303.13459421
14415300.0,0.0,9196.837743099999
14416200.0,0.0,9081.0089595
14417100.0,0.0,9046.2271231
14418000.0,0.0,9084.4543767
14418900.0,0.0,6082.015014
14419800.0,0.0,6075.849379199999
14420700.0,0.0,6051.6386592
14421600.0,0.0,6076.3924443999995
14422500.0,0.0,5761.374534400001
14423400.0,0.0,5793.819616000001
14424300.0,0.0,5738.815176
14425200.0,0.0,5780.5838736000005
14426100.0,0.0,5732.5632916
14427000.0,0.0,5720.3748364
14427900.0,0.0,5742.93389
14428800.0,0.0,5721.577461600001
14429700.0,0.0,5175.209824400001
14430600.0,0.0,5186.0272504
14431500.0,0.0,5171.2146788
14432400.0,0.0,5187.459982
14433300.0,0.0,5170.0858372
14434200.0,0.0,5177.621819600001
14435100.0,0.0,5183.0672664
14436000.0,0.0,5170.0636776
14436900.0,0.0,5175.7335896
14437800.0,0.0,5145.1672508
14438700.0,0.0,5157.551406799999
14439600.0,0.0,5128.9338524
14440500.0,0.0,5147.0621464
14441400.0,0.0,5157.9796108
14442300.0,0.0,5168.5957256
14443200.0,0.0,5272.5825088
14444100.0,0.0,4544.64696414
14445000.0,0.0,4653.30435174
14445900.0,27.93703138413096,4619.67049814
14446800.0,114.04927024634412,4586.42301254
14447700.0,261.7517468403991,6418.16631915
14448600.0,474.4882893732504,6502.36526435
14449500.0,904.127259233092,6544.23353635
14450400.0,1572.4709086224623,6627.466473549999
14451300.0,2308.5335807736637,6181.06035684
14452200.0,2951.8761871025627,6344.4648300399995
14453100.0,3834.4670396974893,6301.450994039999
14454000.0,5318.100586597269,6403.47731484
14454900.0,7063.832121926295,8549.107946139999
14455800.0,8466.633452569627,8519.64255254
14456700.0,9433.866123032147,8573.41371494
14457600.0,10382.559434408076,8484.50048854
14458500.0,11342.270750416292,8796.994110650001
14459400.0,12354.729745116281,8829.37663905
14460300.0,13404.57413517268,8871.27479025
14461200.0,14431.217228620306,8913.58772505
14462100.0,15426.831669233423,9002.65278977
14463000.0,16357.295674896146,8878.372593769998
14463900.0,17251.88920273447,8971.74915257
14464800.0,18125.184245491302,8983.52336457
14465700.0,18935.456312835726,8980.923808149999
14466600.0,19578.543663689325,9088.04594815
14467500.0,20086.338560407698,9017.22240495
14468400.0,20429.349362937992,9008.287361749999
14469300.0,20646.687453000795,6939.586444699999
14470200.0,20781.84386493933,6841.9830983
14471100.0,20848.230573684697,6953.4270739
14472000.0,20841.71617011873,7012.8519315
14472900.0,20782.32310260525,7048.94424728
14473800.0,20690.715894606587,6906.076542079999
14474700.0,20521.894012594377,7019.17061848
14475600.0,20229.969981420683,7031.523012079999
14476500.0,19884.38133205812,7079.62315042
14477400.0,19408.38943829744,7099.38780882
14478300.0,18716.164621468943,7095.59520322
14479200.0,17805.788714323986,7061.49049082
14480100.0,16878.868061845635,7015.890816900001
14481000.0,16108.983261426447,6984.6207053
14481900.0,15496.442715941086,6961.998944100001
14482800.0,14870.226838461029,6989.8922629
14483700.0,14151.490793522742,7000.60507204
14484600.0,13310.197712348532,7030.70742524
14485500.0,12372.38565509042,6958.80318724
14486400.0,11349.179763082708,6969.9126864400005
14487300.0,10285.560874737048,6026.06678185
14488200.0,9184.507136874327,6094.46958145
14489100.0,8080.827985734191,6009.15631065
14490000.0,7017.66076302143,6100.089805850001
14490900.0,6011.374453197979,3359.6239764
14491800.0,5082.3914788618,3357.6176568
14492700.0,3706.1859058270607,3334.6605240000004
14493600.0,1963.451741259292,3280.903628
14494500.0,567.1862990761276,3157.5134672000004
14495400.0,0.0,3114.4015908
14496300.0,0.0,3216.171104
14497200.0,0.0,3125.2475200000003
14498100.0,0.0,5372.3179864
14499000.0,0.0,5336.6373252
14499900.0,0.0,5356.21244
14500800.0,0.0,5368.9983044
14501700.0,0.0,5403.2313612
14502600.0,0.0,5287.4025776
14503500.0,0.0,5252.6207412
14504400.0,0.0,5290.8479948
14505300.0,0.0,5257.0069704
14506200.0,0.0,5250.8413356
14507100.0,0.0,5226.6306156
14508000.0,0.0,5251.384400800001
14508900.0,0.0,5211.369172000001
14509800.0,0.0,5243.8142536000005
14510700.0,0.0,5188.8098136
14511600.0,0.0,5230.5785112
14512500.0,0.0,5182.557929199999
14513400.0,0.0,5170.369474
14514300.0,0.0,5192.9285276
14515200.0,0.0,5171.572099200001
14516100.0,0.0,5175.209824400001
14517000.0,0.0,5186.0272504
14517900.0,0.0,5171.2146788
14518800.0,0.0,5187.459982
14519700.0,0.0,5170.0858372
14520600.0,0.0,5177.621819600001
14521500.0,0.0,5183.0672664
14522400.0,0.0,5170.0636776
14523300.0,0.0,5175.7335896
14524200.0,0.0,5145.1672508
14525100.0,0.0,5157.551406799999
14526000.0,0.0,5128.9338524
14526900.0,0.0,5147.0621464
14527800.0,0.0,5157.9796108
14528700.0,0.0,5168.5957256
14529600.0,0.0,5272.5825088
14530500.0,0.0,4544.64696414
14531400.0,0.0,4653.30435174
14532300.0,27.841671633921248,4619.67049814
14533200.0,103.91095613369527,4586.42301254
14534100.0,216.95779668852367,3240.7519795999997
14535000.0,355.72701540727445,3324.9509248
14535900.0,532.711072702313,3366.8191967999996
14536800.0,783.7921678482255,3450.052134
14537700.0,1132.92658805121,3352.1843624000003
14538600.0,1599.2375660598464,3515.5888356
14539500.0,2160.445125510606,3472.5749996
14540400.0,2779.127327675802,3574.6013204
14541300.0,3456.43952657064,3573.7395152
14542200.0,4194.322136382958,3544.2741216
14543100.0,5267.173164535871,3598.045284
14544000.0,6818.299051231829,3509.1320576
14544900.0,8439.033898806825,3591.7563408
14545800.0,9683.636675300728,3624.1388692000005
14546700.0,10357.930730337397,3666.0370204
14547600.0,10828.086142564565,3708.3499552000003
14548500.0,11211.601791772973,3726.4829423999995
14549400.0,11602.147496475936,3602.2027464
14550300.0,11964.366318638182,3695.5793052
14551200.0,12185.808761101482,3707.3535172
14552100.0,12276.100845198971,3673.8427056
14553000.0,12246.26014881303,3780.9648456
14553900.0,13483.059100452825,3710.1413024000003
14554800.0,16340.317447546739,3701.2062592
14555700.0,19286.22803821722,3547.5892968
14556600.0,20826.992564380034,3449.9859504
14557500.0,21020.040441237026,3561.429926
14558400.0,20974.4326142158,3620.8547836
14559300.0,20864.753053339107,3647.4035320000003
14560200.0,20672.416726026506,3504.5358267999995
14561100.0,20446.81112068175,3617.6299032
14562000.0,20175.063913202055,3629.9822968
14562900.0,19820.470785182177,3611.4075512
14563800.0,19348.823438694835,3631.1722096
14564700.0,18781.908318031088,3627.3796039999997
14565600.0,18161.642898066693,3593.2748916
14566500.0,17515.83580791894,3489.5857716
14567400.0,16783.658031148687,3458.31566
14568300.0,15987.441207251906,3435.6938987999997
14569200.0,15129.657957825519,3463.5872176
14570100.0,14228.368464651998,3493.7072067999998
14571000.0,13300.846378648566,3523.80956
14571900.0,12318.946664328665,3451.905322
14572800.0,11262.865118149826,3463.0148212
14573700.0,10212.295001555052,3494.9139827999998
14574600.0,9190.560493553154,3563.3167824
14575500.0,8118.647337987463,3478.0035116
14576400.0,6956.82663093044,3568.9370068
14577300.0,5782.139370537583,3359.6239764
14578200.0,4675.674348150892,3357.6176568
14579100.0,3270.7872192418126,3334.6605240000004
14580000.0,1668.6641062915699,3280.903628
14580900.0,453.49384547757495,3157.5134672000004
14581800.0,0.0,3114.4015908
14582700.0,0.0,3216.171104
14583600.0,0.0,3125.2475200000003
14584500.0,0.0,5372.3179864
14585400.0,0.0,5336.6373252
14586300.0,0.0,5356.21244
14587200.0,0.0,5368.9983044
14588100.0,0.0,5403.2313612
14589000.0,0.0,5287.4025776
14589900.0,0.0,5252.6207412
14590800.0,0.0,5290.8479948
14591700.0,0.0,5257.0069704
14592600.0,0.0,5250.8413356
14593500.0,0.0,5226.6306156
14594400.0,0.0,5251.384400800001
14595300.0,0.0,5211.369172000001
14596200.0,0.0,5243.8142536000005
14597100.0,0.0,5188.8098136
14598000.0,0.0,5230.5785112
14598900.0,0.0,5182.557929199999
14599800.0,0.0,5170.369474
14600700.0,0.0,5192.9285276
14601600.0,0.0,5171.572099200001
14602500.0,0.0,5725.215186800001
14603400.0,0.0,5736.032612800001
14604300.0,0.0,5721.2200412
14605200.0,0.0,5737.4653444000005
14606100.0,0.0,5720.0911996
14607000.0,0.0,5727.627182000001
14607900.0,0.0,5733.0726288000005
14608800.0,0.0,5720.06904
14609700.0,0.0,5725.738952000001
14610600.0,0.0,5695.1726132
14611500.0,0.0,5707.5567692
14612400.0,0.0,5678.939214800001
14613300.0,0.0,5697.0675088
14614200.0,0.0,5707.9849732
14615100.0,0.0,5718.601088
14616000.0,0.0,5822.5878712
14616900.0,0.0,5369.655007740001
14617800.0,0.0,5478.312395340001
14618700.0,16.710373711278365,5444.67854174
14619600.0,65.9693312644951,5411.431056140001
14620500.0,146.4498726493391,6216.26202172
14621400.0,256.82986158100067,6300.46096692
14622300.0,476.44231963519445,6342.32923892
14623200.0,851.3940067673535,6425.56217612
14624100.0,1326.9427742708187,7248.4822532299995
14625000.0,1852.1664995044482,7411.88672643
14625900.0,2554.4393466055253,7368.87289043
14626800.0,3533.7438949572916,7470.89921123
14627700.0,4692.102771010877,14658.4638734
14628600.0,5922.70472113965,14628.9984798
14629500.0,7175.5590435834265,14682.7696422
14630400.0,8494.68061542676,14593.856415799999
14631300.0,9823.257887230833,14995.437366200002
14632200.0,11059.206390890107,15027.819894600001
14633100.0,12291.21332684591,15069.7180458
14634000.0,13525.516425058957,15112.0309806
14634900.0,14739.734824783565,15432.735047
