time,P_PV,P_load
26756100.0,1544.3532911745306,14507.595696
26757000.0,1015.5669707624648,14575.9984956
26757900.0,561.4299240172667,14490.6852248
26758800.0,238.2129552209016,14581.61872
26759700.0,69.46642740752021,11209.8043226
26760600.0,0.0,11207.798002999998
26761500.0,0.0,11184.840870199998
26762400.0,0.0,11131.083974199999
26763300.0,0.0,9276.38529188
26764200.0,0.0,9233.273415480002
26765100.0,0.0,9335.04292868
26766000.0,0.0,9244.11934468
26766900.0,0.0,9188.189811080001
26767800.0,0.0,9152.50914988
26768700.0,0.0,9172.084264680001
26769600.0,0.0,9184.87012908
26770500.0,0.0,8669.09782348
26771400.0,0.0,8553.26903988
26772300.0,0.0,8518.48720348
26773200.0,0.0,8556.71445708
26774100.0,0.0,8522.87343268
26775000.0,0.0,8516.70779788
26775900.0,0.0,8492.49707788
26776800.0,0.0,8517.25086308
26777700.0,0.0,6036.3772155999995
26778600.0,0.0,6068.822297199999
26779500.0,0.0,6013.8178572
26780400.0,0.0,6055.586554799999
26781300.0,0.0,5732.5632916
26782200.0,0.0,5720.3748364
26783100.0,0.0,5742.93389
26784000.0,0.0,5721.577461600001
26784900.0,0.0,5725.215186800001
26785800.0,0.0,5736.032612800001
26786700.0,0.0,5721.2200412
26787600.0,0.0,5737.4653444000005
26788500.0,0.0,5720.0911996
26789400.0,0.0,5727.627182000001
26790300.0,0.0,5733.0726288000005
26791200.0,0.0,5720.06904
26792100.0,0.0,5725.738952000001
26793000.0,0.0,5695.1726132
26793900.0,0.0,5707.5567692
26794800.0,0.0,5678.939214800001
26795700.0,0.0,5697.0675088
26796600.0,0.0,5707.9849732
26797500.0,0.0,5718.601088
26798400.0,0.0,5822.5878712
26799300.0,0.0,5862.3189932000005
26800200.0,0.0,5970.976380800001
26801100.0,0.0,5937.3425272
26802000.0,0.0,5904.0950416000005
26802900.0,0.0,6368.7600232
26803800.0,0.0,6452.9589684
26804700.0,29.129029785521322,6494.827240399999
26805600.0,112.38555108662946,6578.060177599999
26806500.0,230.55191589314947,6896.3849283399995
26807400.0,434.4163303334804,7059.78940154
26808300.0,849.3409352510383,7016.77556554
26809200.0,1479.0323120517553,7118.80188634
26810100.0,2295.9586455368503,7389.61133988
26811000.0,3113.3222602265214,7360.145946279999
26811900.0,4008.342352366236,7413.91710868
26812800.0,5103.323807982633,7325.00388228
26813700.0,6277.9877758207285,13627.429239500001
26814600.0,7502.933741830915,13659.8117679
26815500.0,8634.487679485195,13701.709919100002
26816400.0,9619.99068817398,13744.0228539
26817300.0,10377.89477258311,14162.713219399999
26818200.0,10959.971070795327,14038.433023399999
26819100.0,11173.057790642346,14131.8095822
26820000.0,11065.159264904194,14143.5837942
26820900.0,10760.745152368849,14433.776169800001
26821800.0,10856.631401491575,14540.8983098
26822700.0,11085.13489155281,14470.0747666
26823600.0,11280.069970547996,14461.1397234
26824500.0,11403.937048047528,14539.6078001
26825400.0,11772.727804287797,14442.0044537
26826300.0,12463.49823216793,14553.448429299999
26827200.0,13297.797594553711,14612.8732869
26828100.0,13908.115334132848,14005.294547599999
26829000.0,14098.358510632783,13862.4268424
26829900.0,13837.079238725608,13975.520918799999
26830800.0,13316.689269627072,13987.8733124
26831700.0,12638.60577524276,14840.5811884
26832600.0,11897.23387518213,14860.345846799999
26833500.0,11131.547380394764,14856.553241200001
26834400.0,10318.80463522728,14822.4485288
26835300.0,9415.090269264154,14758.6172621
26836200.0,8505.821090297946,14727.347150500002
26837100.0,7516.960112965441,14704.7253893
26838000.0,6462.044978006605,14732.6187081
26838900.0,5403.855845907316,14689.9968751
26839800.0,4394.493994192279,14720.099228300001
26840700.0,3349.003584831278,14648.1949903
26841600.0,2270.0218080570266,14659.3044895
26842500.0,1454.158190312027,14836.8589219
26843400.0,867.4817782874477,14905.261721500001
26844300.0,467.5916622370594,14819.9484507
26845200.0,205.6373205342931,14910.8819459
26846100.0,58.62513703803433,11397.510453270002
26847000.0,0.0,11395.50413367
26847900.0,0.0,11372.54700087
26848800.0,0.0,11318.79010487
26849700.0,0.0,9314.6657502
26850600.0,0.0,9271.5538738
26851500.0,0.0,9373.323386999999
26852400.0,0.0,9282.399803
26853300.0,0.0,9208.39715371
26854200.0,0.0,9172.71649251
26855100.0,0.0,9192.29160731
26856000.0,0.0,9205.07747171
26856900.0,0.0,8669.09782348
26857800.0,0.0,8553.26903988
26858700.0,0.0,8518.48720348
26859600.0,0.0,8556.71445708
26860500.0,0.0,8522.87343268
26861400.0,0.0,8516.70779788
26862300.0,0.0,8492.49707788
26863200.0,0.0,8517.25086308
26864100.0,0.0,6036.3772155999995
26865000.0,0.0,6068.822297199999
26865900.0,0.0,6013.8178572
26866800.0,0.0,6055.586554799999
26867700.0,0.0,5732.5632916
26868600.0,0.0,5720.3748364
26869500.0,0.0,5742.93389
26870400.0,0.0,5721.577461600001
26871300.0,0.0,5725.215186800001
26872200.0,0.0,5736.032612800001
26873100.0,0.0,5721.2200412
26874000.0,0.0,5737.4653444000005
26874900.0,0.0,5720.0911996
26875800.0,0.0,5727.627182000001
26876700.0,0.0,5733.0726288000005
26877600.0,0.0,5720.06904
26878500.0,0.0,5725.738952000001
26879400.0,0.0,5695.1726132
26880300.0,0.0,5707.5567692
26881200.0,0.0,5678.939214800001
26882100.0,0.0,5697.0675088
26883000.0,0.0,5707.9849732
26883900.0,0.0,5718.601088
26884800.0,0.0,5822.5878712
26885700.0,0.0,5862.3189932000005
26886600.0,0.0,5970.976380800001
26887500.0,0.0,5937.3425272
26888400.0,0.0,5904.0950416000005
26889300.0,0.0,6368.7600232
26890200.0,0.0,6452.9589684
26891100.0,38.366088411944475,6494.827240399999
26892000.0,137.22813735204292,6578.060177599999
26892900.0,250.94623057720588,6891.089744839999
26893800.0,495.0482337863147,7054.494218039999
26894700.0,1024.1546181067752,7011.480382039999
26895600.0,1859.3652481159847,7113.50670284
26896500.0,2825.2293997571082,7389.61133988
26897400.0,3849.2998605298285,7360.145946279999
26898300.0,4882.5076148133385,7413.91710868
26899200.0,5945.382286559616,7325.00388228
26900100.0,7087.094944010034,13806.262123299999
26901000.0,8318.032971654564,13838.644651699999
26901900.0,9530.950126376125,13880.5428029
26902800.0,10569.2763786177,13922.8557377
26903700.0,11447.63183221132,14472.7980656
26904600.0,12208.61544295941,14348.5178696
26905500.0,12912.095857184504,14441.894428399999
26906400.0,13560.090239628487,14453.6686404
26907300.0,14124.776604114497,14897.990175899999
26908200.0,14576.669394531282,15005.1123159
26909100.0,14927.556449456917,14934.2887727
26910000.0,15199.738144462546,14925.353729499999
26910900.0,15378.88277874318,15004.5679894
26911800.0,15451.09549320705,14906.964643
26912700.0,15419.289283381355,15018.408618599999
26913600.0,15296.904361057908,15077.833476199998
26914500.0,15087.020850372737,14306.4715856
26915400.0,14793.317670781646,14163.6038804
26916300.0,14412.788758684817,14276.697956799999
26917200.0,13946.589010556985,14289.0503504
26918100.0,13405.205472221163,15127.6556203
26919000.0,12799.151608161905,15147.4202787
26919900.0,12100.972557618665,15143.627673100002
26920800.0,11302.437215896705,15109.522960700002
26921700.0,10439.980489794987,15042.4297505
26922600.0,9545.17765670934,15011.1596389
26923500.0,8580.620910468288,14988.537877699999
26924400.0,7524.169606878992,15016.4311965
26925300.0,6423.991452988695,14944.2439761
26926200.0,5338.970260621479,14974.3463293
26927100.0,4058.8373094060466,14902.442091300001
26928000.0,2715.769444612578,14913.551590500001
26928900.0,1643.381256251013,15127.438078700001
26929800.0,965.2827491924257,15195.8408783
26930700.0,533.4023505933217,15110.5276075
26931600.0,224.34715544448608,15201.4611027
26932500.0,68.21960917290991,11589.408219100002
26933400.0,0.0,11587.401899499999
26934300.0,0.0,11564.444766699999
26935200.0,0.0,11510.6878707
26936100.0,0.0,9435.615345909999
26937000.0,0.0,9392.50346951
26937900.0,0.0,9494.27298271
26938800.0,0.0,9403.34939871
26939700.0,0.0,9290.80463543
26940600.0,0.0,9255.123974229999
26941500.0,0.0,9274.699089029999
26942400.0,0.0,9287.48495343
26943300.0,0.0,8736.473647249999
26944200.0,0.0,8620.644863649999
26945100.0,0.0,8585.86302725
26946000.0,0.0,8624.09028085
26946900.0,0.0,8564.25404844
26947800.0,0.0,8558.08841364
26948700.0,0.0,8533.877693639999
26949600.0,0.0,8558.63147884
26950500.0,0.0,6036.3772155999995
26951400.0,0.0,6068.822297199999
26952300.0,0.0,6013.8178572
26953200.0,0.0,6055.586554799999
26954100.0,0.0,5732.5632916
26955000.0,0.0,5720.3748364
26955900.0,0.0,5742.93389
26956800.0,0.0,5721.577461600001
26957700.0,0.0,5725.215186800001
26958600.0,0.0,5736.032612800001
26959500.0,0.0,5721.2200412
26960400.0,0.0,5737.4653444000005
26961300.0,0.0,5720.0911996
26962200.0,0.0,5727.627182000001
26963100.0,0.0,5733.0726288000005
26964000.0,0.0,5720.06904
26964900.0,0.0,5725.738952000001
26965800.0,0.0,5695.1726132
26966700.0,0.0,5707.5567692
26967600.0,0.0,5678.939214800001
26968500.0,0.0,5697.0675088
26969400.0,0.0,5707.9849732
26970300.0,0.0,5718.601088
26971200.0,0.0,5822.5878712
26972100.0,0.0,5862.3189932000005
26973000.0,0.0,5970.976380800001
26973900.0,0.0,5937.3425272
26974800.0,0.0,5904.0950416000005
26975700.0,0.0,6368.7600232
26976600.0,0.0,6452.9589684
26977500.0,38.79434378927727,6494.827240399999
26978400.0,132.18691830304547,6578.060177599999
26979300.0,254.09192934965282,6892.95150045
26980200.0,473.7790188677365,7056.355973649999
26981100.0,893.2364119567935,7013.342137649999
26982000.0,1688.1510791785622,7115.36845845
26982900.0,2716.934777677231,7389.61133988
26983800.0,3683.371608271693,7360.145946279999
26984700.0,4502.31928641515,7413.91710868
26985600.0,5325.796573031772,7325.00388228
26986500.0,6142.87781323212,13992.1892815
26987400.0,6944.708951739144,14024.571809899999
26988300.0,7730.343236327698,14066.4699611
26989200.0,8498.1442500789,14108.7828959
26990100.0,9151.63354442245,14797.3260509
26991000.0,9860.99597956335,14673.0458549
26991900.0,10285.389489559233,14766.422413699998
26992800.0,10337.604272262639,14778.1966257
26993700.0,10277.300670462617,15169.772799
26994600.0,10385.892134390113,15276.894939
26995500.0,10875.163193499286,15206.071395799998
26996400.0,11603.017669765097,15197.136352599999
26997300.0,12327.23538354397,15109.615444500001
26998200.0,12801.09289331543,15012.0120981
26999100.0,13063.76033613462,15123.4560737
27000000.0,13372.833121380434,15182.8809313
27000900.0,13463.942758727793,14403.896753400002
27001800.0,13356.49231773369,14261.029048200002
27002700.0,12809.06387286319,14374.1231246
27003600.0,11861.048519989361,14386.4755182
27004500.0,10761.212396068027,15194.6482951
27005400.0,10020.476960220576,15214.4129535
27006300.0,9489.149626100394,15210.620347900001
27007200.0,8926.072016212956,15176.5156355
27008100.0,8302.29254689986,15139.0624024
27009000.0,7594.450266194878,15107.792290799998
27009900.0,6781.46715285872,15085.1705296
27010800.0,5893.048002684978,15113.0638484
27011700.0,4997.700654534107,15029.097551600002
27012600.0,4199.177459287062,15059.1999048
27013500.0,3256.453790132323,14987.2956668
27014400.0,2220.495268925086,14998.405166
27015300.0,1433.6809001487823,15223.8089697
27016200.0,867.6323322597625,15292.2117693
27017100.0,473.20876659630744,15206.898498499999
27018000.0,203.81473784665027,15297.8319937
27018900.0,59.460448381443086,11687.9609939
27019800.0,0.0,11685.9546743
27020700.0,0.0,11662.9975415
27021600.0,0.0,11609.2406455
27022500.0,0.0,9493.63957249
27023400.0,0.0,9450.527696090001
27024300.0,0.0,9552.29720929
27025200.0,0.0,9461.373625290002
27026100.0,0.0,9380.985702970002
27027000.0,0.0,9345.30504177
27027900.0,0.0,9364.880156570001
27028800.0,0.0,9377.66602097
27029700.0,0.0,8771.99293026
27030600.0,0.0,8656.16414666
27031500.0,0.0,8621.38231026
27032400.0,0.0,8659.60956386
27033300.0,0.0,8562.67650136
27034200.0,0.0,8556.51086656
27035100.0,0.0,8532.30014656
27036000.0,0.0,8557.05393176
27036900.0,0.0,6036.3772155999995
27037800.0,0.0,6068.822297199999
27038700.0,0.0,6013.8178572
27039600.0,0.0,6055.586554799999
27040500.0,0.0,5732.5632916
27041400.0,0.0,5720.3748364
27042300.0,0.0,5742.93389
27043200.0,0.0,5721.577461600001
27044100.0,0.0,5725.215186800001
27045000.0,0.0,5736.032612800001
27045900.0,0.0,5721.2200412
27046800.0,0.0,5737.4653444000005
27047700.0,0.0,5720.0911996
27048600.0,0.0,5727.627182000001
27049500.0,0.0,5733.0726288000005
27050400.0,0.0,5720.06904
27051300.0,0.0,5725.738952000001
27052200.0,0.0,5695.1726132
27053100.0,0.0,5707.5567692
27054000.0,0.0,5678.939214800001
27054900.0,0.0,5697.0675088
27055800.0,0.0,5707.9849732
27056700.0,0.0,5718.601088
27057600.0,0.0,5822.5878712
27058500.0,0.0,5862.3189932000005
27059400.0,0.0,5970.976380800001
27060300.0,0.0,5937.3425272
27061200.0,0.0,5904.0950416000005
27062100.0,0.0,6368.7600232
27063000.0,0.0,6452.9589684
27063900.0,30.438937278943055,6494.827240399999
27064800.0,114.69286208941529,6578.060177599999
27065700.0,225.91532738395168,6883.41639446
27066600.0,443.4592034366251,7046.82086766
27067500.0,883.2028424137052,7003.80703166
27068400.0,1643.0929367999122,7105.83335246
27069300.0,2578.431263042864,7409.48135047
27070200.0,3612.61133296069,7380.015956869999
27071100.0,4712.480907946984,7433.7871192699995
27072000.0,5879.955829920757,7344.8738928699995
27072900.0,7010.486164505309,14385.8441845
27073800.0,7919.258694684512,14418.2267129
27074700.0,8658.493951171982,14460.124864099998
27075600.0,9405.439031977076,14502.437798899999
27076500.0,10128.453679604678,15178.5120492
27077400.0,10768.692216894508,15054.2318532
27078300.0,11447.027194076334,15147.608412
27079200.0,12131.280359228947,15159.382624000002
27080100.0,12749.164610806281,15574.845003800001
27081000.0,13229.90218012604,15681.9671438
27081900.0,13196.803362089859,15611.143600599999
27082800.0,12482.28659584499,15602.2085574
27083700.0,11702.631918915356,15810.9943394
27084600.0,11198.198769958854,15713.390992999999
27085500.0,11047.042799900422,15824.8349686
27086400.0,10993.52523668939,15884.2598262
27087300.0,10978.615249811688,15377.0051174
27088200.0,10942.660264221093,15234.137412200002
27089100.0,11096.496042288605,15347.2314886
27090000.0,11189.376845188244,15359.5838822
27090900.0,11141.36381680411,16114.6115966
27091800.0,10779.863441995378,16134.376255
27092700.0,10072.371320088385,16130.583649399998
27093600.0,9102.418541189303,16096.478937
27094500.0,8194.66538195689,15762.883783700001
27095400.0,7299.084827495295,15731.6136721
27096300.0,6332.199044982336,15708.9919109
27097200.0,5284.9983251612275,15736.885229700001
27098100.0,4236.9883462947755,15433.6092541
27099000.0,3319.552988864366,15463.711607299998
27099900.0,2566.1708462059637,15391.8073693
27100800.0,1882.806333541277,15402.9168685
27101700.0,1297.6932704123583,15483.879616600001
27102600.0,797.3108116959396,15552.2824162
27103500.0,406.21301989634634,15466.9691454
27104400.0,173.88200639660414,15557.9026406
27105300.0,46.310384369883785,12032.941501
27106200.0,0.0,12030.935181399998
27107100.0,0.0,12007.978048599998
27108000.0,0.0,11954.2211526
27108900.0,0.0,9863.66666653
27109800.0,0.0,9820.55479013
27110700.0,0.0,9922.324303329999
27111600.0,0.0,9831.400719329999
27112500.0,0.0,9750.615527520002
27113400.0,0.0,9714.93486632
27114300.0,0.0,9734.50998112
27115200.0,0.0,9747.29584552
27116100.0,0.0,9198.130941899999
27117000.0,0.0,9082.302158299999
27117900.0,0.0,9047.5203219
27118800.0,0.0,9085.7475755
27119700.0,0.0,8950.842096549999
27120600.0,0.0,8944.67646175
27121500.0,0.0,8920.46574175
27122400.0,0.0,8945.21952695
27123300.0,0.0,6036.3772155999995
27124200.0,0.0,6068.822297199999
27125100.0,0.0,6013.8178572
27126000.0,0.0,6055.586554799999
27126900.0,0.0,5732.5632916
27127800.0,0.0,5720.3748364
27128700.0,0.0,5742.93389
27129600.0,0.0,5721.577461600001
27130500.0,0.0,5175.209824400001
27131400.0,0.0,5186.0272504
27132300.0,0.0,5171.2146788
27133200.0,0.0,5187.459982
27134100.0,0.0,5170.0858372
27135000.0,0.0,5177.621819600001
27135900.0,0.0,5183.0672664
27136800.0,0.0,5170.0636776
27137700.0,0.0,5175.7335896
27138600.0,0.0,5145.1672508
27139500.0,0.0,5157.551406799999
27140400.0,0.0,5128.9338524
27141300.0,0.0,5147.0621464
27142200.0,0.0,5157.9796108
27143100.0,0.0,5168.5957256
27144000.0,0.0,5272.5825088
27144900.0,0.0,5312.3136308
27145800.0,0.0,5420.9710184000005
27146700.0,0.0,5387.3371648
27147600.0,0.0,5354.0896792
27148500.0,0.0,5543.7519796
27149400.0,0.0,5627.9509248
27150300.0,35.108496462767576,5669.8191968
27151200.0,111.70157879312215,5753.052134
27152100.0,228.71081087958532,4119.851029070001
27153000.0,477.87297471414723,4283.25550227
27153900.0,985.2742447510184,4240.24166627
27154800.0,1900.155977002036,4342.26798707
27155700.0,3051.465855253944,3573.7395152
27156600.0,4210.029344741708,3544.2741216
27157500.0,5279.139559070572,3598.045284
27158400.0,6385.141643622509,3509.1320576
27159300.0,7480.733903586686,3591.7563408
27160200.0,8511.033855800746,3624.1388692000005
27161100.0,9488.017234380504,3666.0370204
27162000.0,10446.318877112986,3708.3499552000003
27162900.0,11356.74978629687,3726.4829423999995
27163800.0,12186.184762421646,3602.2027464
27164700.0,12928.461687707591,3695.5793052
27165600.0,13538.113438795917,3707.3535172
27166500.0,14116.759404864428,3673.8427056
27167400.0,14602.524788159306,3780.9648456
27168300.0,14980.681731105415,3710.1413024000003
27169200.0,15235.213595716297,3701.2062592
27170100.0,15357.26446225744,3547.5892968
27171000.0,15339.522493457587,3449.9859504
27171900.0,15139.04349119425,3561.429926
27172800.0,14845.117911165209,3620.8547836
27173700.0,14415.344617127723,3931.3167118700003
27174600.0,14006.455807092558,3788.44900667
27175500.0,13601.821820055808,3901.54308307
27176400.0,13133.611904226409,3913.89547667
27177300.0,12609.280177116168,3908.79122275
27178200.0,12036.741253104536,3928.5558811500005
27179100.0,11447.265566860851,3924.7632755500003
27180000.0,10843.395685627238,3890.65856315
27180900.0,10194.30275792126,3489.5857716
27181800.0,9475.405323450328,3458.31566
27182700.0,8616.78492800504,3435.6938987999997
27183600.0,7600.263448411766,3463.5872176
27184500.0,6484.057786845285,3493.7072067999998
27185400.0,5324.887959868567,3523.80956
27186300.0,4099.620093623026,3451.905322
27187200.0,2919.0025872794754,3463.0148212
27188100.0,1926.2012700908965,4262.58064947
27189000.0,1143.1418735340735,4330.9834490700005
27189900.0,562.1335747023599,4245.67017827
27190800.0,189.79925421064007,4336.60367347
27191700.0,42.19672910081394,5662.6239764
27192600.0,0.0,5660.6176568
27193500.0,0.0,5637.660524
27194400.0,0.0,5583.903628
27195300.0,0.0,5460.5134672
27196200.0,0.0,5417.4015908
27197100.0,0.0,5519.171104
27198000.0,0.0,5428.24752
27198900.0,0.0,5372.3179864
27199800.0,0.0,5336.6373252
27200700.0,0.0,5356.21244
27201600.0,0.0,5368.9983044
27202500.0,0.0,5403.2313612
27203400.0,0.0,5287.4025776
27204300.0,0.0,5252.6207412
27205200.0,0.0,5290.8479948
27206100.0,0.0,5257.0069704
27207000.0,0.0,5250.8413356
27207900.0,0.0,5226.6306156
27208800.0,0.0,5251.384400800001
27209700.0,0.0,5211.369172000001
27210600.0,0.0,5243.8142536000005
27211500.0,0.0,5188.8098136
27212400.0,0.0,5230.5785112
27213300.0,0.0,5182.557929199999
27214200.0,0.0,5170.369474
27215100.0,0.0,5192.9285276
27216000.0,0.0,5171.572099200001
27216900.0,0.0,5175.209824400001
27217800.0,0.0,5186.0272504
27218700.0,0.0,5171.2146788
27219600.0,0.0,5187.459982
27220500.0,0.0,5170.0858372
27221400.0,0.0,5177.621819600001
27222300.0,0.0,5183.0672664
27223200.0,0.0,5170.0636776
27224100.0,0.0,5175.7335896
27225000.0,0.0,5145.1672508
27225900.0,0.0,5157.551406799999
27226800.0,0.0,5128.9338524
27227700.0,0.0,5147.0621464
27228600.0,0.0,5157.9796108
27229500.0,0.0,5168.5957256
27230400.0,0.0,5272.5825088
27231300.0,0.0,5312.3136308
27232200.0,0.0,5420.9710184000005
27233100.0,0.0,5387.3371648
27234000.0,0.0,5354.0896792
27234900.0,0.0,5543.7519796
27235800.0,0.0,5627.9509248
27236700.0,30.426632809993954,5669.8191968
27237600.0,91.89591010776765,5753.052134
27238500.0,208.1743740162971,4119.851029070001
27239400.0,481.88225585814047,4283.25550227
27240300.0,982.2276807728815,4240.24166627
27241200.0,1800.033419324205,4342.26798707
27242100.0,2768.6651472201397,3573.7395152
27243000.0,3770.8253728956643,3544.2741216
27243900.0,4801.992389371653,3598.045284
27244800.0,5977.05257118861,3509.1320576
27245700.0,7189.901920126156,3591.7563408
27246600.0,8349.006777703096,3624.1388692000005
27247500.0,9396.192605658918,3666.0370204
27248400.0,10346.462357695991,3708.3499552000003
27249300.0,11230.100968774781,3726.4829423999995
27250200.0,12127.190214794966,3602.2027464
27251100.0,12853.64115575599,3695.5793052
27252000.0,13332.076618313791,3707.3535172
27252900.0,13679.326529267162,3673.8427056
27253800.0,14036.023634948335,3780.9648456
27254700.0,14428.579303230094,3710.1413024000003
27255600.0,14769.910700952116,3701.2062592
27256500.0,15043.009244054154,3547.5892968
27257400.0,15230.583722959287,3449.9859504
27258300.0,15337.206453028943,3561.429926
27259200.0,15346.645535322115,3620.8547836
27260100.0,15211.965838271373,3647.4035320000003
27261000.0,14890.010130603632,3504.5358267999995
27261900.0,14370.501291400631,3617.6299032
27262800.0,13707.876160371403,3629.9822968
27263700.0,12959.50539279846,3611.4075512
27264600.0,12180.301634728965,3631.1722096
27265500.0,11418.734639533479,3627.3796039999997
27266400.0,10709.446766160572,3593.2748916
27267300.0,9916.963959850935,3489.5857716
27268200.0,9051.790531252944,3458.31566
27269100.0,8092.774915281791,3435.6938987999997
27270000.0,7070.162940007715,3463.5872176
27270900.0,6037.056223923789,3493.7072067999998
27271800.0,5002.960807115074,3523.80956
27272700.0,3879.7849612535283,3451.905322
27273600.0,2743.301429278926,3463.0148212
27274500.0,1799.934968022004,4262.58064947
27275400.0,1111.233096611055,4330.9834490700005
27276300.0,592.816733200137,4245.67017827
27277200.0,238.4749873516778,4336.60367347
27278100.0,67.38793312715818,5662.6239764
27279000.0,0.0,5660.6176568
27279900.0,0.0,5637.660524
27280800.0,0.0,5583.903628
27281700.0,0.0,5460.5134672
27282600.0,0.0,5417.4015908
27283500.0,0.0,5519.171104
27284400.0,0.0,5428.24752
27285300.0,0.0,5372.3179864
27286200.0,0.0,5336.6373252
27287100.0,0.0,5356.21244
27288000.0,0.0,5368.9983044
27288900.0,0.0,5403.2313612
27289800.0,0.0,5287.4025776
27290700.0,0.0,5252.6207412
27291600.0,0.0,5290.8479948
27292500.0,0.0,5257.0069704
27293400.0,0.0,5250.8413356
27294300.0,0.0,5226.6306156
27295200.0,0.0,5251.384400800001
27296100.0,0.0,5211.369172000001
27297000.0,0.0,5243.8142536000005
27297900.0,0.0,5188.8098136
27298800.0,0.0,5230.5785112
27299700.0,0.0,5182.557929199999
27300600.0,0.0,5170.369474
27301500.0,0.0,5192.9285276
27302400.0,0.0,5171.572099200001
27303300.0,0.0,5725.215186800001
27304200.0,0.0,5736.032612800001
27305100.0,0.0,5721.2200412
27306000.0,0.0,5737.4653444000005
27306900.0,0.0,5720.0911996
27307800.0,0.0,5727.627182000001
27308700.0,0.0,5733.0726288000005
27309600.0,0.0,5720.06904
27310500.0,0.0,5725.738952000001
27311400.0,0.0,5695.1726132
27312300.0,0.0,5707.5567692
27313200.0,0.0,5678.939214800001
27314100.0,0.0,5697.0675088
27315000.0,0.0,5707.9849732
27315900.0,0.0,5718.601088
27316800.0,0.0,5822.5878712
27317700.0,0.0,5862.3189932000005
27318600.0,0.0,5970.976380800001
27319500.0,0.0,5937.3425272
27320400.0,0.0,5904.0950416000005
27321300.0,0.0,6368.7600232
27322200.0,0.0,6452.9589684
27323100.0,30.59157911049151,6494.827240399999
27324000.0,108.04374605633812,6578.060177599999
27324900.0,200.65343042104024,6911.75279502
27325800.0,307.5069458320495,7075.15726822
27326700.0,435.2126125504003,7032.14343222
27327600.0,575.9448301694093,7134.16975302
27328500.0,756.7368183676388,7389.61133988
27329400.0,990.6689451523846,7360.145946279999
27330300.0,1329.3072749974529,7413.91710868
27331200.0,1768.811285797484,7325.00388228
27332100.0,2230.466998664206,13779.830922000001
27333000.0,2636.7814663941467,13812.2134504
27333900.0,2946.8824452896506,13854.1116016
27334800.0,3204.7362660648587,13896.4245364
27335700.0,3460.6055936768907,14206.939185199999
27336600.0,3763.7633529438176,14082.658989200001
27337500.0,4265.622402484837,14176.035548
27338400.0,4955.856422378252,14187.80976
27339300.0,5637.876507143856,14396.598422699999
27340200.0,6109.969553455533,14503.7205627
27341100.0,6289.183813831502,14432.8970195
27342000.0,6273.233725455073,14423.9619763
27342900.0,6130.230780491941,14433.558044200001
27343800.0,5928.820431615602,14335.9546978
27344700.0,5640.956285945004,14447.398673400001
27345600.0,5229.687827960514,14506.823531
27346500.0,4836.832880114251,13797.6650272
